image,xmin_inside_plate,xmin_outside_plate,ymin_inside_plate,ymin_outside_plate,xmax_inside_plate,xmax_outside_plate,ymax_inside_plate,ymax_outside_plate
49990053200.png,0.5262539184952978,0.09600313479623825,0.48746081504702193,0.35423197492163006,0.7339341692789968,0.3217084639498432,0.7163009404388715,0.6112852664576801
72577071200.png,0.30681818181818177,NA,0.04075235109717868,NA,0.472962382445141,NA,0.22492163009404387,NA
99180686900.png,0.22217868338557997,0.6359717868338557,0.22962382445141064,0.1347962382445141,0.46904388714733536,0.9024294670846393,0.5007836990595611,0.4490595611285266
9752172900.png,0.2637147335423197,0.7221786833855799,0.21316614420062696,0.10266457680250783,0.4651253918495298,0.9235893416927898,0.44357366771159873,0.36598746081504696
97551384100.png,0.5638714733542319,0.14537617554858934,0.20219435736677116,0.10188087774294668,0.7441222570532915,0.3373824451410658,0.40909090909090906,0.34874608150470215
17183951400.png,0.23393416927899685,0.8013322884012538,0.24373040752351097,0.09169278996865202,0.41261755485893414,0.980015673981191,0.47021943573667707,0.3510971786833856
40653745800.png,0.40791536050156735,NA,0.09090909090909091,NA,0.5920846394984325,NA,0.2954545454545454,NA
95403372600.png,0.6226489028213165,NA,0.03526645768025078,NA,0.7715517241379308,NA,0.256269592476489,NA
48795791500.png,0.545846394984326,NA,0.6152037617554859,NA,0.8162225705329152,NA,0.9427899686520375,NA
57675460900.png,0.30760188087774293,0.6971003134796238,0.4780564263322884,0.5148902821316614,0.47923197492163,0.8906739811912223,0.6880877742946708,0.7374608150470219
82155199700.png,0.32405956112852663,0.6140282131661441,0.41457680250783696,0.4278996865203761,0.5552507836990596,0.8773510971786832,0.6606583072100313,0.6998432601880876
32580616700.png,0.5176332288401254,NA,0.08150470219435736,NA,0.710423197492163,NA,0.28448275862068967,NA
71212782600.png,0.5419278996865203,NA,0.003918495297805642,NA,0.8428683385579936,NA,0.33855799373040746,NA
26665942700.png,0.46669278996865204,0.155564263322884,0.05799373040752351,0.006269592476489028,0.5858150470219436,0.2856583072100313,0.25783699059561127,0.21865203761755486
4261878200.png,0.570141065830721,0.015282131661442006,0.5305642633228839,0.5352664576802508,0.8522727272727273,0.30995297805642635,0.8432601880877743,0.8769592476489029
89493644300.png,0.6469435736677115,NA,0.1567398119122257,NA,0.9706112852664576,NA,0.48746081504702193,NA
42622543700.png,0.302115987460815,0.4157523510971787,0.16222570532915362,0.026645768025078363,0.5270376175548588,0.6688871473354232,0.38087774294670845,0.27115987460815044
62249422200.png,0.606974921630094,0.021551724137931032,0.5564263322884012,0.6230407523510971,0.8883228840125391,0.31387147335423193,0.8840125391849529,0.9725705329153603
76543260100.png,0.0975705329153605,0.8264106583072099,0.5415360501567398,0.5399686520376176,0.25117554858934166,0.9439655172413792,0.7742946708463948,0.8095611285266457
53567661500.png,0.6046238244514106,NA,0.09482758620689655,NA,0.9259404388714733,NA,0.4490595611285266,NA
47921773100.png,0.6171630094043886,0.1257836990595611,0.16457680250783696,0.11050156739811912,0.8483542319749215,0.38440438871473354,0.4231974921630094,0.4083072100313479
12279425000.png,0.6155956112852664,0.22844827586206895,0.20689655172413793,0.14498432601880878,0.8295454545454545,0.48236677115987464,0.4341692789968652,0.4239811912225705
104101161600.png,0.6077586206896551,0.13636363636363633,0.3213166144200627,0.3134796238244513,0.8413009404388714,0.37735109717868326,0.5838557993730408,0.5956112852664576
11077151800.png,0.31622257053291536,0.6704545454545454,0.5407523510971786,0.5219435736677115,0.5677899686520376,0.9431818181818181,0.8009404388714733,0.8189655172413792
9764327800.png,0.21590909090909088,0.7276645768025078,0.43887147335423193,0.36833855799373033,0.3655956112852664,0.8820532915360502,0.6410658307210031,0.592476489028213
99186895700.png,0.2934952978056426,0.6563479623824452,0.4561128526645768,0.5047021943573666,0.49960815047021945,0.8969435736677115,0.6974921630094043,0.7821316614420062
72557569100.png,0.5568181818181817,0.7229623824451407,0.4400470219435735,0.4318181818181816,0.733346394984326,0.9114420062695925,0.6430250783699059,0.6442006269592476
46037781000.png,0.7245297805642633,NA,0.085423197492163,NA,0.8906739811912225,NA,0.2656739811912226,NA
60022966800.png,0.4471003134796238,0.14615987460815044,0.4122257053291536,0.3448275862068965,0.6861285266457681,0.3985109717868338,0.6512539184952978,0.6277429467084639
30518793100.png,0.20963949843260185,NA,0.23275862068965517,NA,0.40321316614420055,NA,0.47727272727272724,NA
48781017400.png,0.5521159874608149,NA,0.014890282131661442,NA,0.7331504702194356,NA,0.21081504702194356,NA
3285161400.png,0.3561912225705329,0.7527429467084639,0.24451410658307207,0.21159874608150464,0.5066614420062694,0.9102664576802506,0.35501567398119116,0.3456112852664577
46995769900.png,0.381269592476489,0.6108934169278997,0.03369905956112852,0.05485893416927899,0.6046238244514106,0.8640282131661441,0.26645768025078365,0.32210031347962376
14995233800.png,0.4980407523510972,0.14067398119122254,0.4796238244514106,0.4568965517241379,0.728448275862069,0.4039968652037617,0.7304075235109716,0.7460815047021944
89490275500.png,0.161833855799373,0.6485109717868338,0.6637931034482758,0.5799373040752351,0.39772727272727265,0.9016457680250782,0.9231974921630093,0.8879310344827586
101527511400.png,0.5442789968652038,0.17123824451410655,0.2978056426332288,0.21630094043887146,0.7245297805642633,0.3710815047021943,0.5031347962382444,0.45376175548589337
88428574100.png,0.5693573667711599,0.0591692789968652,0.07993730407523511,0.027429467084639496,0.72923197492163,0.23550156739811914,0.286833855799373,0.26880877742946707
116898120100.png,0.23706896551724135,0.6469435736677115,0.7068965517241379,0.75,0.4400470219435737,0.8726489028213166,0.9310344827586204,0.9984326018808777
101559616600.png,0.4902037617554858,0.13518808777429467,0.07680250783699058,0.043103448275862065,0.6814263322884012,0.3428683385579937,0.2836990595611285,0.2821316614420063
75361262900.png,0.21434169278996862,0.8397335423197491,0.22492163009404387,0.2147335423197492,0.33973354231974917,0.9478840125391849,0.3393416927899686,0.347962382445141
101552510800.png,0.33581504702194354,NA,0.7527429467084639,NA,0.5215517241379309,NA,0.9619905956112852,NA
3258637400.png,0.1297021943573668,NA,0.3510971786833856,NA,0.3436520376175548,NA,0.5054858934169278,NA
14998377000.png,0.20572100313479622,0.564655172413793,0.08385579937304075,0.01567398119122257,0.4619905956112852,0.8530564263322883,0.36598746081504696,0.32758620689655166
17166965800.png,0.26528213166144193,NA,0.44357366771159873,NA,0.448667711598746,NA,0.6653605015673981,NA
82158461600.png,0.4290752351097178,0.1367554858934169,0.4521943573667711,0.41144200626959243,0.6406739811912225,0.37421630094043884,0.6700626959247649,0.6716300940438871
15008947600.png,0.24177115987460812,0.6226489028213165,0.27115987460815044,0.2029780564263323,0.503526645768025,0.9259404388714733,0.5517241379310345,0.5195924764890282
57672528800.png,0.6077586206896551,NA,0.08699059561128525,NA,0.8060344827586207,NA,0.3158307210031348,NA
101538648400.png,0.5082288401253918,0.21355799373040749,0.0470219435736677,0.005485893416927899,0.6931818181818181,0.42515673981191215,0.256269592476489,0.24686520376175547
36585577200.png,0.5623040752351096,0.15164576802507834,0.3064263322884012,0.1731974921630094,0.7911442006269592,0.4094827586206896,0.5705329153605014,0.46551724137931033
116882614100.png,0.5239028213166144,NA,0.0109717868338558,NA,0.8358150470219434,NA,0.35188087774294663,NA
94110613300.png,0.2692006269592476,0.7119905956112849,0.4819749216300939,0.4992163009404384,0.44043887147335425,0.9043887147335422,0.5995297805642631,0.6387147335423197
30546503200.png,0.21277429467084638,0.7848746081504702,0.43652037617554856,0.5266457680250783,0.37970219435736674,0.9596394984326019,0.6520376175548589,0.7766457680250782
100246488000.png,0.27311912225705326,0.7245297805642633,0.6786833855799372,0.7084639498432601,0.472962382445141,0.9282915360501567,0.9051724137931033,0.9608150470219434
57669018000.png,0.6054075235109718,NA,0.03369905956112852,NA,0.7558777429467084,NA,0.2366771159874608,NA
108246089400.png,0.2582288401253918,0.7417711598746081,0.2695924764890282,0.15203761755485892,0.4094827586206896,0.8945924764890282,0.37460815047021945,0.2735109717868338
57662201900.png,0.24490595611285262,0.6735893416927901,0.3401253918495298,0.33228840125391845,0.44318181818181807,0.8812695924764891,0.5619122257053292,0.5783699059561128
100259426600.png,0.19083072100313478,0.7096394984326018,0.2586206896551724,0.22100313479623823,0.41261755485893414,0.9471003134796238,0.5227272727272727,0.5101880877742946
62263043200.png,0.5662225705329154,0.09521943573667711,0.4851097178683385,0.48589341692789967,0.7848746081504702,0.34051724137931033,0.7335423197492161,0.7617554858934169
50412514600.png,0.11481191222570532,0.7699843260188087,0.22100313479623823,0.23197492163009403,0.2597962382445141,0.8891065830721002,0.335423197492163,0.37774294670846387
82164833800.png,0.3318965517241379,0.619514106583072,0.40909090909090906,0.4341692789968652,0.5544670846394983,0.869514106583072,0.6426332288401254,0.7061128526645768
33438786500.png,0.5936520376175548,NA,0.6128526645768024,NA,0.8859717868338557,NA,0.9506269592476488,NA
79028240900.png,0.2190438871473354,0.7903605015673981,0.4600313479623824,0.33777429467084635,0.3898902821316614,0.9870689655172413,0.579153605015674,0.48981191222570525
93632739400.png,0.5293887147335423,0.0811128526645768,0.170846394984326,0.18338557993730403,0.7739028213166143,0.34443573667711597,0.322884012539185,0.3565830721003134
90684580300.png,0.5481974921630093,NA,0.6465517241379308,NA,0.7127742946708463,NA,0.823667711598746,NA
46007980000.png,0.5576018808777429,NA,0.6700626959247649,NA,0.7989811912225704,NA,0.9341692789968652,NA
17345573500.png,0.7002351097178682,0.07249216300940439,0.22884012539184953,0.21630094043887146,0.8072100313479623,0.13989028213166144,0.4161442006269592,0.45141065830721
23934755600.png,0.6210815047021944,0.1837774294670846,0.5148902821316614,0.5141065830721002,0.8138714733542319,0.4102664576802507,0.6426332288401254,0.6583072100313478
5205575800.png,NA,0.5168495297805642,NA,0.022727272727272728,NA,0.7519592476489029,NA,0.2821316614420063
18118188500.png,0.03644200626959247,NA,0.5799373040752351,NA,0.2981974921630094,NA,0.8824451410658306,NA
82175510400.png,0.4204545454545454,0.12656739811912224,0.2523510971786833,0.22962382445141064,0.6351880877742946,0.37421630094043884,0.47570532915360497,0.47727272727272724
85285858600.png,0.6148119122257053,0.047413793103448273,0.5642633228840125,0.5133228840125391,0.838949843260188,0.2903605015673981,0.8275862068965517,0.8111285266457678
29507155100.png,0.6226489028213165,0.08816614420062695,0.4960815047021943,0.5297805642633229,0.8546238244514105,0.33894984326018807,0.7617554858934169,0.8275862068965517
98220995800.png,0.5552507836990596,0.16731974921630094,0.27115987460815044,0.2617554858934169,0.7096394984326018,0.36873040752351094,0.4404388714733542,0.5094043887147335
90662190200.png,0.2809561128526646,NA,0.2515673981191222,NA,0.4572884012539184,NA,0.4710031347962382,NA
50436022700.png,0.1916144200626959,0.8193573667711596,0.5235109717868338,0.5329153605015673,0.3209247648902821,0.9271159874608149,0.6253918495297804,0.6677115987460814
26693269900.png,0.6610501567398118,0.36246081504702193,0.7084639498432601,0.7014106583072099,0.7880094043887147,0.5019592476489029,0.9122257053291536,0.9333855799373041
86287059800.png,NA,0.747257053291536,NA,0.05094043887147334,NA,0.9706112852664576,NA,0.32601880877742945
28639544000.png,0.6281347962382444,0.11481191222570532,0.41849529780564254,0.42711598746081497,0.845219435736677,0.35384012539184956,0.6739811912225704,0.7186520376175548
16111176200.png,0.2433385579937304,0.7543103448275857,0.592476489028213,0.7170846394984325,0.3992946708463949,0.922413793103448,0.7860501567398118,0.9514106583072099
52586933900.png,0.20493730407523508,0.5936520376175548,0.1731974921630094,0.14106583072100312,0.47844827586206895,0.9165360501567397,0.4670846394984326,0.48275862068965514
12276362000.png,0.5027429467084639,NA,0.06191222570532915,NA,0.6822100313479623,NA,0.2507836990595611,NA
18145606200.png,0.6927899686520375,NA,0.04858934169278995,NA,0.9290752351097177,NA,0.3150470219435736,NA
44968319900.png,0.07719435736677115,NA,0.24921630094043887,NA,0.24568965517241376,NA,0.3847962382445141,NA
38843467200.png,0.5090125391849529,0.11637931034482758,0.025078369905956112,0.10031347962382445,0.6994514106583072,0.31700626959247646,0.24373040752351097,0.3322884012539185
116888444300.png,0.3271943573667711,0.6814263322884012,0.3126959247648902,0.3189655172413793,0.5199843260188087,0.8922413793103448,0.5297805642633228,0.5619122257053292
52577746800.png,0.33032915360501564,0.5481974921630093,0.19984326018808776,0.19043887147335423,0.539576802507837,0.7911442006269592,0.4177115987460815,0.44592476489028204
87327224100.png,0.2903605015673981,0.6782915360501567,0.47884012539184945,0.4349529780564263,0.5199843260188087,0.9314263322884012,0.7304075235109716,0.7163009404388714
8635188200.png,0.4651253918495298,0.18221003134796238,0.26332288401253917,0.08699059561128525,0.6767241379310345,0.41967084639498436,0.47178683385579934,0.3369905956112852
38839484400.png,0.6524294670846394,0.11324451410658307,0.47492163009404387,0.5540752351097178,0.8859717868338557,0.35148902821316613,0.7468652037617555,0.8432601880877743
26652660100.png,0.5254702194357367,0.24725705329153602,0.378526645768025,0.25470219435736674,0.6516457680250783,0.3820532915360501,0.5760188087774294,0.47492163009404387
37616573300.png,0.14811912225705326,NA,0.5783699059561127,NA,0.44396551724137906,NA,0.9004702194357364,NA
99171308000.png,0.4760971786833856,0.11167711598746081,0.43103448275862066,0.45376175548589337,0.6735893416927901,0.32562695924764884,0.6394984326018809,0.6982758620689654
39864212800.png,0.582680250783699,0.18456112852664575,0.33307210031347956,0.48746081504702193,0.7974137931034482,0.40321316614420055,0.5595611285266457,0.7241379310344828
90688045700.png,0.13989028213166144,NA,0.24059561128526644,NA,0.3593260188087774,NA,0.5054858934169278,NA
11071076800.png,0.1532131661442006,0.4384796238244513,0.39263322884012536,0.35423197492163006,0.33973354231974917,0.6532131661442006,0.6003134796238244,0.5971786833855799
50011750600.png,0.186128526645768,NA,0.27115987460815044,NA,0.4580721003134796,NA,0.5822884012539185,NA
50405051000.png,0.7198275862068965,0.09365203761755486,0.5462382445141065,0.5070532915360502,0.845219435736677,0.18456112852664575,0.65282131661442,0.6387147335423197
13224229300.png,0.17280564263322884,NA,0.6481191222570533,NA,0.44161442006269586,NA,0.963949843260188,NA
29500310600.png,0.5434952978056425,0.070141065830721,0.5148902821316614,0.38871473354231967,0.7550940438871472,0.2997648902821316,0.7531347962382445,0.6559561128526644
25813571500.png,0.24882445141065826,0.7958463949843259,0.3158307210031348,0.2789968652037617,0.4094827586206896,0.9713949843260186,0.438871473354232,0.42006269592476486
76069240600.png,0.6367554858934169,0.11873040752351097,0.49373040752351094,0.35971786833855796,0.7480407523510971,0.20101880877742945,0.5807210031347962,0.46473354231974917
62268840600.png,0.259012539184953,0.643808777429467,0.6324451410658307,0.6167711598746081,0.46277429467084635,0.8718652037617555,0.8597178683385579,0.8808777429467084
114689977500.png,0.5803291536050156,0.04976489028213165,0.6057993730407522,0.6661442006269591,0.7351097178683385,0.20807210031347959,0.7280564263322884,0.8079937304075234
19261593100.png,0.34992163009404387,0.6022727272727273,0.05250783699059561,0.05329153605015674,0.5638714733542319,0.8405172413793103,0.27507836990595613,0.3079937304075235
59999850000.png,0.18221003134796238,NA,0.5603448275862069,NA,0.5293887147335423,NA,0.9286833855799372,NA
30549626600.png,0.22374608150470218,0.8170062695924764,0.46551724137931033,0.372257053291536,0.4032131661442006,0.985501567398119,0.6880877742946708,0.6316614420062696
9790147900.png,0.2464733542319749,NA,0.1739811912225705,NA,0.5066614420062694,NA,0.47492163009404387,NA
68119803500.png,0.6579153605015673,0.0427115987460815,0.27586206896551724,0.2280564263322884,0.948667711598746,0.3663793103448275,0.4631661442006269,0.4521943573667711
59124005700.png,0.3060344827586206,0.7786050156739811,0.25470219435736663,0.08855799373040751,0.4921630094043887,0.9729623824451409,0.37774294670846387,0.2280564263322884
108238861900.png,0.5967868338557993,0.02468652037617555,0.44357366771159873,0.4584639498432601,0.7574451410658306,0.19945141065830718,0.5603448275862069,0.5987460815047021
62259821000.png,0.4102664576802507,NA,0.05094043887147334,NA,0.6046238244514106,NA,0.22727272727272727,NA
110445067700.png,0.5991379310344827,0.00274294670846395,0.3503134796238245,0.3119122257053291,0.752742946708464,0.17202194357366768,0.4686520376175548,0.45141065830721
91707391200.png,0.1696708463949843,0.606974921630094,0.09482758620689655,0.06191222570532915,0.4596394984326019,0.9290752351097178,0.26645768025078365,0.2586206896551724
31592488300.png,0.686128526645768,0.323667711598746,0.4694357366771159,0.592476489028213,0.8687304075235109,0.5309561128526644,0.6708463949843259,0.8260188087774294
97961445200.png,0.3091692789968652,0.8671630094043886,0.16065830721003135,0.10423197492163007,0.4157523510971787,0.9659090909090908,0.32680250783699055,0.32601880877742945
97967569400.png,0.2684169278996865,0.8522727272727273,0.2789968652037617,0.2789968652037617,0.3726489028213166,0.9431818181818182,0.4482758620689654,0.5023510971786835
14115829800.png,0.35854231974921624,NA,0.05485893416927899,NA,0.5442789968652038,NA,0.262539184952978,NA
19230775900.png,0.448667711598746,0.1532131661442006,0.24999999999999997,0.21394984326018804,0.6524294670846393,0.3851880877742946,0.47257053291536044,0.4655172413793102
33434292700.png,0.14537617554858934,NA,0.11677115987460815,NA,0.4071316614420062,NA,0.43181818181818177,NA
51452043600.png,0.16575235109717867,0.6226489028213165,0.1434169278996865,0.2390282131661442,0.38597178683385575,0.8601097178683385,0.3949843260188088,0.5047021943573666
14097821800.png,0.2300156739811912,0.6626175548589341,0.22492163009404387,0.1434169278996865,0.448667711598746,0.8985109717868337,0.47648902821316613,0.4192789968652037
13244091700.png,0.5442789968652038,0.05603448275862068,0.1567398119122257,0.09482758620689655,0.7417711598746081,0.26528213166144193,0.3949843260188088,0.36677115987460807
97951026500.png,0.1297021943573668,NA,0.6567398119122256,NA,0.24804075235109715,NA,0.8221003134796238,NA
92994783900.png,0.26136363636363635,0.8256269592476488,0.07836990595611285,0.03526645768025078,0.4102664576802507,0.9847178683385579,0.2789968652037617,0.28448275862068967
59098389600.png,0.34051724137931033,0.7198275862068965,0.44200626959247646,0.5438871473354231,0.5317398119122256,0.9471003134796238,0.5705329153605014,0.6943573667711598
29513597000.png,0.5944357366771159,NA,0.021159874608150466,NA,0.7550940438871472,NA,0.21159874608150464,NA
9782342700.png,0.30995297805642635,0.7237460815047021,0.3996865203761755,0.4482758620689654,0.4988244514106583,0.9322100313479623,0.6199059561128526,0.6920062695924764
35568859300.png,0.5505485893416927,0.12735109717868331,0.6520376175548589,0.6394984326018808,0.7496081504702192,0.33620689655172414,0.8761755485893417,0.879310344827586
65826431300.png,0.14694357366771157,0.9204545454545453,0.4678683385579937,0.3424764890282131,0.26684952978056425,0.9831504702194356,0.5807210031347962,0.4796238244514106
111519348300.png,0.6884796238244514,NA,0.6379310344827586,NA,0.8718652037617555,NA,0.8612852664576801,NA
40674215100.png,0.5356583072100313,NA,0.6716300940438871,NA,0.8311128526645768,NA,0.9694357366771159,NA
61167683300.png,0.2519592476489028,NA,0.14184952978056425,NA,0.5129310344827586,NA,0.43181818181818177,NA
36594531000.png,0.16575235109717867,0.6187304075235109,0.2586206896551724,0.05642633228840125,0.45180250783699055,0.9212382445141064,0.5634796238244514,0.3981191222570533
14103837500.png,0.2621473354231974,0.6751567398119122,0.49843260188087773,0.4811912225705329,0.46669278996865193,0.893808777429467,0.731974921630094,0.7398119122257053
76028807800.png,0.6265673981191222,0.10619122257053291,0.27664576802507834,0.27272727272727276,0.7339341692789968,0.19318181818181818,0.3714733542319749,0.38557993730407514
79035686400.png,0.23550156739811914,0.7221786833855799,0.27115987460815044,0.11755485893416927,0.37343260188087773,0.875,0.3730407523510972,0.24294670846394978
100262899400.png,0.1367554858934169,0.717476489028213,0.5321316614420062,0.506269592476489,0.38440438871473354,0.9831504702194356,0.8322884012539185,0.8322884012539185
104106011200.png,0.6273510971786833,0.07797805642633228,0.2476489028213166,0.055642633228840124,0.8898902821316614,0.36324451410658304,0.5501567398119122,0.3949843260188088
94079198400.png,0.30995297805642635,0.7088557993730407,0.48902821316614414,0.6112852664576802,0.4792319749216301,0.9024294670846393,0.6081504702194356,0.7452978056426331
27752194700.png,0.5027429467084639,0.10070532915360501,0.26489028213166144,0.20219435736677116,0.730015673981191,0.36324451410658304,0.5094043887147335,0.4960815047021943
93641447800.png,0.21199059561128525,0.6359717868338557,0.6316614420062696,0.7115987460815045,0.4502351097178683,0.9071316614420062,0.7821316614420062,0.884796238244514
96366895800.png,0.1539968652037617,0.5027429467084639,0.3283699059561128,0.256269592476489,0.30133228840125387,0.6735893416927898,0.506269592476489,0.4592476489028213
75369758800.png,0.14772727272727273,0.8036833855799372,0.3534482758620689,0.2366771159874608,0.3146551724137931,0.9690438871473354,0.48589341692789967,0.38871473354231967
115806760800.png,0.20180250783699058,NA,0.6387147335423197,NA,0.3702978056426332,NA,0.8581504702194356,NA
32576952200.png,0.5434952978056425,0.12656739811912224,0.6324451410658307,0.5478056426332288,0.8483542319749215,0.48236677115987453,0.9537617554858934,0.9224137931034483
19243234300.png,0.29427899686520376,NA,0.014106583072100312,NA,0.5050940438871473,NA,0.23354231974921624,NA
112458818800.png,0.25039184952978055,NA,0.7774294670846393,NA,0.4337774294670846,NA,0.9749216300940436,NA
28632964100.png,0.013714733542319748,NA,0.5485893416927901,NA,0.32562695924764884,NA,0.9075235109717867,NA
27744953300.png,0.5340909090909091,0.1806426332288401,0.39576802507836983,0.31974921630094044,0.7268808777429465,0.4157523510971787,0.610501567398119,0.5760188087774294
72590039100.png,0.22139498432601878,NA,0.2789968652037617,NA,0.4855015673981191,NA,0.5744514106583072,NA
96392478100.png,0.30525078369905956,NA,0.08228840125391848,NA,0.5568181818181818,NA,0.3589341692789968,NA
83113103900.png,0.29427899686520376,NA,0.017241379310344824,NA,0.4862852664576802,NA,0.2225705329153605,NA
64261910700.png,0.2872257053291536,0.7582288401253917,0.2452978056426332,0.11050156739811912,0.442398119122257,0.9196708463949842,0.3565830721003134,0.24451410658307207
100275275300.png,0.6155956112852664,0.05289968652037618,0.2335423197492163,0.14968652037617555,0.8616771159874607,0.30446708463949845,0.5195924764890282,0.46473354231974917
69935479900.png,NA,0.6265673981191222,NA,0.007836990595611285,NA,0.8467868338557993,NA,0.24451410658307207
40667600400.png,0.5905172413793103,NA,0.03683385579937304,NA,0.7911442006269592,NA,0.24294670846394983,NA
4248107900.png,0.08189655172413791,NA,0.5971786833855799,NA,0.3945924764890282,NA,0.957680250783699,NA
96388510700.png,0.21512539184952975,0.668103448275862,0.2029780564263323,0.146551724137931,0.43456112852664575,0.9157523510971787,0.4631661442006269,0.4459247648902821
13220734300.png,0.2934952978056426,0.7088557993730407,0.4130094043887147,0.4561128526645768,0.4768808777429467,0.8977272727272726,0.628526645768025,0.6857366771159874
19238286200.png,0.320141065830721,0.5913009404388715,0.16222570532915362,0.11990595611285265,0.5262539184952978,0.8264106583072099,0.384012539184953,0.36990595611285265
37620437800.png,0.19866771159874605,0.6516457680250783,0.5485893416927901,0.5783699059561128,0.46042319749216293,0.948667711598746,0.8456112852664576,0.9153605015673981
6025602000.png,0.6908307210031347,NA,0.5948275862068965,NA,0.9706112852664576,NA,0.9216300940438871,NA
60019359100.png,0.4745297805642633,0.17045454545454544,0.3025078369905956,0.26489028213166144,0.6884796238244514,0.411833855799373,0.5321316614420062,0.5344827586206896
42647589800.png,0.33973354231974917,NA,0.070141065830721,NA,0.5811128526645767,NA,0.3083855799373041,NA
102968145200.png,0.2550940438871473,NA,0.03761755485893417,NA,0.4047805642633228,NA,0.23589341692789967,NA
8647095400.png,0.35227272727272724,0.6735893416927901,0.5446708463949843,0.5987460815047021,0.5380094043887147,0.8898902821316614,0.7492163009404389,0.8463949843260188
58735630500.png,0.17672413793103445,0.7033699059561128,0.5344827586206896,0.5893416927899686,0.4392633228840125,0.9956896551724138,0.8416927899686519,0.9200626959247649
115810057300.png,0.2025862068965517,NA,0.5305642633228839,NA,0.40242946708463945,NA,0.7797805642633228,NA
52558734500.png,0.2629310344827586,0.6422413793103448,0.44200626959247646,0.5783699059561128,0.5364420062695925,0.9565047021943573,0.7358934169278996,0.9122257053291536
76080243100.png,0.2300156739811912,0.8295454545454545,0.30407523510971785,0.13636363636363633,0.31622257053291536,0.8687304075235109,0.3863636363636363,0.24373040752351097
97548387500.png,0.5897335423197492,0.11246081504702193,0.3847962382445141,0.3126959247648902,0.77782131661442,0.3130877742946708,0.609717868338558,0.5611285266457681
68086379500.png,0.6234326018808777,0.0811128526645768,0.40987460815047017,0.26880877742946707,0.8749999999999999,0.3726489028213166,0.573667711598746,0.4670846394984325
1380189500.png,0.161833855799373,0.8185736677115987,0.31661442006269586,0.1763322884012539,0.33268025078369906,0.9776645768025076,0.5548589341692789,0.4521943573667711
48791016300.png,0.5599529780564263,0.1524294670846395,0.2860501567398119,0.27115987460815044,0.7511755485893417,0.36559561128526646,0.4960815047021943,0.5141065830721002
56671146300.png,NA,0.16496865203761757,NA,0.6504702194357367,NA,0.42358934169278994,NA,0.9741379310344828
89486447400.png,0.5771943573667712,0.12421630094043887,0.11363636363636363,0.05172413793103448,0.7629310344827586,0.32954545454545453,0.33307210031347956,0.29858934169278994
78982477500.png,0.1579153605015674,NA,0.3401253918495298,NA,0.3593260188087774,NA,0.4913793103448275,NA
93624835900.png,0.26528213166144193,0.7378526645768024,0.6449843260188087,0.6614420062695925,0.4980407523510972,0.9878526645768024,0.7985893416927898,0.8322884012539185
95419613300.png,0.12735109717868331,NA,0.11755485893416927,NA,0.2864420062695924,NA,0.3275862068965516,NA
20282836400.png,0.5254702194357367,0.240987460815047,0.15047021943573669,0.20376175548589337,0.7190438871473354,0.44474921630094033,0.35188087774294663,0.4231974921630093
101535302000.png,0.6014890282131661,0.2496081504702194,0.37068965517241376,0.2946708463949843,0.8177899686520375,0.4815830721003134,0.5940438871473354,0.5587774294670846
60009800600.png,0.30681818181818177,0.5717084639498432,0.34717868338557994,0.2962382445141065,0.5309561128526644,0.8193573667711598,0.5862068965517242,0.5768025078369905
5211413700.png,0.387539184952978,0.7057210031347961,0.6355799373040751,0.43338557993730403,0.5999216300940439,0.9212382445141064,0.8636363636363635,0.6692789968652038
68981696800.png,0.5113636363636364,0.131269592476489,0.20532915360501566,0.19827586206896547,0.7143416927899685,0.3648119122257053,0.43260188087774293,0.4600313479623824
8638397300.png,0.4784482758620689,0.14537617554858934,0.3346394984326019,0.1974921630094044,0.6634012539184952,0.36089341692789967,0.536833855799373,0.445141065830721
28612425600.png,0.6085423197492162,NA,0.0023510971786833857,NA,0.8789184952978055,NA,0.3330721003134796,NA
51464843600.png,0.14302507836990594,NA,0.5391849529780564,NA,0.424373040752351,NA,0.8510971786833855,NA
50451202900.png,0.6665360501567398,0.06387147335423196,0.3456112852664577,0.2923197492163009,0.7927115987460813,0.1563479623824451,0.44670846394984326,0.42868338557993724
27755618000.png,0.44083072100313475,NA,0.10893416927899686,NA,0.6461598746081504,NA,0.32601880877742945,NA
76038175200.png,0.6720219435736676,0.14067398119122254,0.37539184952978055,0.2970219435736677,0.7668495297805641,0.19945141065830718,0.4600313479623824,0.40360501567398116
20275275500.png,0.5380094043887147,0.2692006269592476,0.5407523510971786,0.47884012539184945,0.747257053291536,0.4894200626959247,0.7539184952978055,0.7068965517241379
41717912300.png,0.5387931034482758,NA,0.054075235109717866,NA,0.850705329153605,NA,0.38557993730407525,NA
55617088900.png,0.20023510971786831,NA,0.323667711598746,NA,0.3773510971786833,NA,0.46159874608150464,NA
58721734100.png,0.22296238244514105,0.6947492163009403,0.48589341692789967,0.5195924764890282,0.46355799373040746,0.9423981191222569,0.755485893416928,0.8244514106583072
98144600400.png,0.2080721003134796,NA,0.5579937304075234,NA,0.36559561128526646,NA,0.7366771159874607,NA
76060876900.png,0.23550156739811914,0.7927115987460813,0.4122257053291536,0.3072100313479623,0.33894984326018807,0.8671630094043885,0.49686520376175547,0.41849529780564254
